,lat,long,num
0,37.47053872,126.61843694000004,0
1,37.47007403,126.61857580000004,1
2,37.469394386360676,126.61945895711665,2
3,37.46922,126.62048555,3
4,37.467606721416814,126.62381923385315,4
5,37.46681151913125,126.625790065116,5
6,37.46630656199545,126.6255738068544,6
7,37.46568537692842,126.62519532778627,7
8,37.465268108031204,126.62488419154056,8
9,37.46403123311402,126.62413745788878,9
10,37.46345215263457,126.62540346054381,10
11,37.463009323359344,126.62670164970699,11
12,37.46244726704077,126.62809639839476,12
13,37.461876690395826,126.6294375029022,13
14,37.46131285548439,126.62926616508184,14
15,37.4605588,126.62873009999998,15
16,37.458810338311686,126.62790062909859,16
17,37.458360299999995,126.6296142,17
18,37.4582677,126.6300142,18
19,37.45764983328217,126.63318340047545,19
20,37.45721428,126.63448252,20
21,37.45644720283261,126.6372799873352,21
22,37.455510357746405,126.63910388946532,22
23,37.454454263760155,126.64155006408691,23
24,37.45304043717592,126.64457559585571,24
25,37.45226085,126.64744187999996,25
26,37.45206948054886,126.65099143981934,26
27,37.45251948,126.65339919999997,27
28,37.4533981548613,126.65738582611084,28
29,37.45416468699759,126.65968179702759,29
30,37.45482900849453,126.6628360748291,30
31,37.455663660472666,126.66545391082764,31
32,37.457128537342385,126.66824340820312,32
33,37.458831846459816,126.66980981826781,33
34,37.46066734,126.67133615,34
35,37.46288556611232,126.67242765426636,35
36,37.463941541032746,126.673264503479,36
37,37.46586610212293,126.67386531829834,37
38,37.46758624311446,126.67388677597046,38
39,37.469067916990944,126.67401552200316,39
40,37.47085610497292,126.67414426803587,40
41,37.47298484441376,126.67429447174072,41
42,37.47413997,126.67431839000004,42
43,37.47702076794659,126.67440176010132,43
44,37.47817871420733,126.67461633682251,44
45,37.479728290689934,126.67461633682251,45
46,37.48114161264838,126.67476654052734,46
47,37.482486797874365,126.67474508285522,47
48,37.484223583484685,126.67502403259277,48
49,37.48580708811907,126.67502403259277,49
50,37.48736669,126.67510203000006,50
51,37.49001257726483,126.67541027069092,51
52,37.4913746282527,126.67523860931395,52
53,37.492838805363476,126.67551755905151,53
54,37.49506906649947,126.67553901672363,54
55,37.4962437574187,126.67575359344481,55
56,37.4976737909899,126.67568922042848,56
57,37.49944427080372,126.67588233947754,57
58,37.501384940834704,126.67588233947754,58
59,37.50253889,126.67606858,59
60,37.50552146386793,126.67620420455931,60
61,37.50678110025574,126.6761827468872,61
62,37.507870498369996,126.67633295059204,62
63,37.509334352050985,126.67646169662477,63
64,37.51110455536293,126.67648315429688,64
65,37.51248324232176,126.67648315429688,65
66,37.51401508685177,126.6767191886902,66
67,37.51556391990943,126.6767406463623,67
68,37.517180799246454,126.67725563049316,68
69,37.51828706492361,126.67789936065674,69
70,37.51971667627577,126.6789722442627,70
71,37.52106116672097,126.68038845062256,71
72,37.522184393328274,126.68236255645752,72
73,37.52276221,126.68377801999998,73
74,37.52337567579746,126.68689012527466,74
75,37.52339269398063,126.6889715194702,75
76,37.52340971215993,126.69107437133788,76
77,37.523511821154216,126.69397115707396,77
78,37.52354585745457,126.69671773910522,78
79,37.52361108,126.70032598,79
80,37.52352883930632,126.70302629470824,80
81,37.52366498438357,126.70557975769043,81
82,37.52351732,126.70820619999996,82
83,37.52369902061407,126.71175956726074,83
84,37.52375007493069,126.7147421836853,84
85,37.523647966262494,126.71806812286377,85
86,37.5238181472985,126.7215657234192,86
87,37.52375007493069,126.72493457794191,87
88,37.52371494,126.72797072000004,88
89,37.523767093028454,126.73124313354492,89
90,37.52390323767092,126.7331314086914,90
91,37.52390323767092,126.73607110977171,91
92,37.52390323767092,126.7399549484253,92
93,37.523971309898975,126.7435383796692,93
94,37.523819304795616,126.74737996767216,94
95,37.52402236402927,126.74984693527222,95
96,37.52400534598971,126.7520785331726,96
97,37.524039382064906,126.75574779510498,97
98,37.52387651,126.75757991,98
99,37.526336781242755,126.7568850517273,99
100,37.52752799740714,126.75591945648192,100
101,37.52884209,126.75416502999997,101
102,37.53030175561308,126.75237894058228,102
103,37.53185025060383,126.75209999084473,103
104,37.53394322021099,126.75158500671387,104
105,37.53620628385582,126.75107002258301,105
106,37.53857136720397,126.75029754638672,106
107,37.54100629061696,126.74952657734501,107
108,37.542790897941885,126.74913883209229,108
109,37.54515577243407,126.74823760986328,109
110,37.54644876561435,126.74806594848631,110
111,37.5492119228644,126.74786699895027,111
112,37.55119521934362,126.74804449081421,112
113,37.552300980564794,126.748366355896,113
114,37.55338971404587,126.74901008605957,114
115,37.5547165864716,126.74973964691162,115
116,37.55611147816398,126.75076961517334,116
117,37.557625416427676,126.75171375274658,117
118,37.558935203366424,126.7521858215332,118
119,37.560704229695546,126.75265789031981,119
120,37.56264330645615,126.75270080566406,120
121,37.56437822709429,126.752507686615,121
122,37.565772937918474,126.75257205963136,122
123,37.567915979271156,126.75255060195923,123
124,37.56963376948701,126.7530870437622,124
125,37.57285525,126.75375505,125
126,37.574905947492674,126.75446033477785,126
127,37.57633447339324,126.75458908081056,127
128,37.57786500644745,126.75518989562988,128
129,37.5793614972371,126.75540447235107,129
130,37.58044497,126.75600004,130
131,37.5832556334297,126.75748586654665,131
132,37.584615982345525,126.7586874961853,132
133,37.58618035286715,126.76016807556152,133
134,37.58740461990822,126.76156282424928,134
135,37.58854385031761,126.76278591156006,135
136,37.58930899528178,126.76355838775636,136
137,37.590329176331636,126.7646312713623,137
138,37.59090194,126.76559647,138
139,37.59327062007067,126.76825761795044,139
140,37.594222738801605,126.76948070526123,140
141,37.594851810565565,126.77081108093262,141
142,37.59595692376006,126.7725920677185,142
143,37.59675599538422,126.77433013916016,143
144,37.59758906091962,126.7758321762085,144
145,37.598541124396384,126.77769899368286,145
146,37.59945834,126.77938814000004,146
147,37.60124423822602,126.78284883499146,147
148,37.602298255998036,126.78443670272829,148
149,37.603318258978405,126.78578853607178,149
150,37.60436733,126.78690281000002,150
151,37.606973154811506,126.78909301757812,151
152,37.60802709141272,126.79033756256105,152
153,37.60911501030445,126.7909812927246,153
154,37.610440889938346,126.79226875305176,154
155,37.61138603,126.79338413999994,155
156,37.614061440840565,126.79565906524658,156
157,37.61559119810625,126.79683923721312,157
158,37.61715452,126.79838586000004,158
159,37.61863362179423,126.79980039596558,159
160,37.61992533945389,126.80065870285034,160
161,37.621183042979425,126.80205345153809,161
162,37.623426461305925,126.803297996521,162
163,37.62498094,126.80393479999998,163
164,37.627352280468656,126.80404901504515,164
165,37.62854188170368,126.80432796478271,165
166,37.63002035955813,126.80422067642212,166
167,37.63099136,126.80448486,167
168,37.63304519961336,126.80428504943848,168
169,37.63438764535894,126.80445671081543,169
170,37.635730066852275,126.8046498298645,170
171,37.63678359584871,126.80458545684814,171
172,37.63839784516953,126.80484294891356,172
173,37.64009701709154,126.8047571182251,173
174,37.64220393630386,126.80540084838869,174
175,37.64302288,126.80607406,175
176,37.64502439590122,126.80696725845335,176
177,37.64643458554068,126.80797576904295,177
178,37.647827758652184,126.8094563484192,178
179,37.64952671488507,126.81102275848387,179
180,37.65069897202561,126.81228876113892,180
181,37.652363885146336,126.81387662887572,181
182,37.65318256,126.81493782999996,182
183,37.65464033859203,126.816086769104,183
184,37.65531986340847,126.81673049926758,184
185,37.65623721204624,126.8176531791687,185
186,37.65725647501782,126.81874752044678,186
187,37.65813982494158,126.81973457336426,187
188,37.659243997566755,126.82063579559326,188
189,37.66029742,126.82190525,189
190,37.66174106586188,126.8232536315918,190
191,37.662420525690884,126.82424068450928,191
192,37.66335477280108,126.82544231414795,192
193,37.66435695208377,126.82687997817992,193
194,37.66551198938816,126.8286395072937,194
195,37.66627634242733,126.83035612106323,195
196,37.66706842,126.83244125,196
197,37.66812774272008,126.83490514755249,197
198,37.6686203093317,126.8373727798462,198
199,37.66875618920098,126.83990478515624,199
200,37.66916382731621,126.84245824813844,200
201,37.66894302361508,126.84494733810423,201
