,lat,long,num
0,37.44756515,126.61984121,0
1,37.44756317,126.61992577,1
2,37.4463782,126.6227573,2
3,37.44730923105054,126.62321045567137,3
4,37.44861557,126.62443029999996,4
5,37.449103867687576,126.62464557514649,5
6,37.44869201,126.62637751,6
7,37.44743597008531,126.62884712219238,7
8,37.44637976209339,126.63120746612549,8
9,37.445255395264844,126.63386821746826,9
10,37.44368806785583,126.63665771484376,10
11,37.44213634,126.63997741999992,11
12,37.440277111649436,126.64325448452631,12
13,37.439326636191204,126.64498329162598,13
14,37.4382021633725,126.64700031280519,14
15,37.43687321916678,126.65034770965576,15
16,37.43670283999782,126.65459632873535,16
17,37.43749643593306,126.65817755927742,17
18,37.43818346963422,126.66214934639402,18
19,37.43786141069771,126.6663122177124,19
20,37.43697544648197,126.67038917541504,20
21,37.436634688221616,126.67296409606934,21
22,37.43581086464924,126.67634415010252,22
23,37.434889471189386,126.68022656551511,23
24,37.43370410313641,126.68352127075195,24
25,37.43288624495856,126.68776988983154,25
26,37.433192942822494,126.69081687927246,26
27,37.43321663159901,126.69412951397452,27
28,37.43329517516453,126.6972541809082,28
29,37.43353371675297,126.70008659362793,29
30,37.43346556209101,126.70390605926514,30
31,37.433531841594416,126.70727729959721,31
32,37.4336359486296,126.7113733291626,32
33,37.43370410313641,126.7149782180786,33
34,37.43370410313641,126.71935558319092,34
35,37.43332925258087,126.72300338745116,35
36,37.43317902139357,126.72748633137691,36
37,37.43305663281589,126.73115730285645,37
38,37.43274993439342,126.73463344573976,38
39,37.432679903837894,126.73839092416996,39
40,37.43073932472393,126.73823833465576,40
41,37.42872866104895,126.73785209655762,41
42,37.4254910382569,126.73733711242676,42
43,37.42221919299645,126.73763751983644,43
44,37.42017421710704,126.73802375793457,44
45,37.41734661736673,126.73857598413088,45
46,37.414004868169776,126.739182472229,46
47,37.41114157225685,126.73956871032715,47
48,37.40820998924281,126.73986911773682,48
49,37.40490329864026,126.74042701721191,49
50,37.40176692115802,126.74102783203124,50
51,37.3996191086756,126.74154281616212,51
52,37.39824839779397,126.74210442222899,52
53,37.39545967773043,126.74334526062012,53
54,37.392936631733214,126.74549102783205,54
55,37.39085675968876,126.74772262573242,55
56,37.38908567,126.75008608000007,56
57,37.38734471361311,126.75317287445068,57
58,37.38570797574556,126.75579071044922,58
59,37.38448039889717,126.75926685333252,59
60,37.382366191657596,126.76278591156006,60
61,37.379876806721676,126.7654037475586,61
62,37.37735323628039,126.76677703857422,62
63,37.374488539905464,126.76712036132812,63
64,37.37131678415339,126.76694869995116,64
65,37.367974358781545,126.76677703857422,65
66,37.36579146999664,126.76681995391846,66
67,37.36360851770403,126.76797866821288,67
68,37.36169838235299,126.76995277404785,68
69,37.360409999999995,126.77224060000003,69
70,37.35937886691822,126.77531719207764,70
71,37.358560197295496,126.77832126617432,71
72,37.35705927979369,126.7822265625,72
73,37.356035909742594,126.78458690643309,73
74,37.35487607348372,126.78870677947998,74
75,37.35409146820509,126.79239749908449,75
76,37.352556347201144,126.79643154144287,76
77,37.351532915757815,126.80076599121094,77
78,37.35074827553568,126.80458545684814,78
79,37.35054358543336,126.8085765838623,79
80,37.35023654923343,126.81162357330322,80
81,37.35003185773589,126.81570053100586,81
82,37.350134203554454,126.81853294372559,82
83,37.35003185773589,126.82140827178956,83
84,37.3491107390906,126.82475566864014,84
85,37.34808599,126.82758245000002,85
86,37.34713200156532,126.83093547821044,86
87,37.34720023476189,126.83535575866699,87
88,37.34784844703672,126.83818817138672,88
89,37.348633117566045,126.84213638305664,89
90,37.34866996651843,126.84529700157465,90
91,37.348121376846606,126.84823036193848,91
92,37.347336700969024,126.850848197937,92
93,37.34627908137618,126.85389518737793,93
94,37.345119094370546,126.85698509216309,94
95,37.34416379749869,126.86011791229248,95
96,37.34236120750172,126.86157525944829,96
97,37.3407519237466,126.86436653137207,97
98,37.34003683061086,126.867112067212,98
99,37.33942125096733,126.87028884887695,99
100,37.338261158025695,126.872820854187,100
101,37.33655510644244,126.87466621398926,101
102,37.33440542627367,126.8754816055298,102
103,37.33283577967246,126.87591075897215,103
104,37.33095898525046,126.87668323516846,104
105,37.328433769684885,126.87754154205322,105
106,37.32618147878997,126.8785285949707,106
107,37.323792611641736,126.87930107116699,107
108,37.3217790789226,126.87981605529785,108
109,37.31990200830917,126.88071727752686,109
110,37.31783769,126.88281309,110
111,37.315396847562255,126.88582420349121,111
112,37.3133015,126.88911389999998,112
113,37.31116448088686,126.89217567443848,113
114,37.309082342097724,126.89475059509277,114
115,37.306863606159844,126.89625263214113,115
116,37.3038938109833,126.89788341522215,116
117,37.30133354859164,126.8992567062378,117
118,37.299252543698614,126.90041987655763,118
119,37.29611034304713,126.90191745758057,119
120,37.29344739278669,126.902174949646,120
121,37.2908867747929,126.90208911895752,121
122,37.28842849952628,126.90187454223631,122
123,37.28562869931468,126.90062999725342,123
124,37.282623919786175,126.89942836761476,124
125,37.279618703257626,126.89817930898435,125
126,37.2768188923144,126.89693927764893,126
127,37.27439430712481,126.8959093093872,127
128,37.27176473914325,126.89505100250244,128
129,37.26930583923652,126.89363479614258,129
130,37.26698347114559,126.89213275909424,130
131,37.26490010941226,126.89054489135742,131
132,37.26305577388032,126.88878536224364,132
133,37.26052827775616,126.8871545791626,133
134,37.25759081083049,126.88530921936035,134
135,37.25466115,126.8840957,135
136,37.25205713176635,126.883807182312,136
137,37.250246642347825,126.88346385955809,137
138,37.24768455467945,126.88294887542723,138
139,37.244814913067295,126.88247680664062,139
140,37.24177434022953,126.88187599182129,140
141,37.23846031777165,126.88114643096924,141
142,37.23630783338418,126.88033103942871,142
143,37.23449696558268,126.87938690185548,143
144,37.232139355531785,126.87814235687256,144
145,37.229474142351656,126.87676906585692,145
146,37.2263646079071,126.8752670288086,146
147,37.22370614,126.87406841000006,147
148,37.221614631959156,126.87333583831787,148
149,37.21932496835621,126.87286376953124,149
150,37.21604413518979,126.87140464782715,150
