,lat,long,num
0,37.43964101,126.61233825,0
1,37.44045109211338,126.6163158416748,1
2,37.44154145747724,126.6185474395752,2
3,37.44313397,126.62091835,3
4,37.446039046657035,126.62301063537598,4
5,37.44787889157962,126.62369728088379,5
6,37.44896914870114,126.62515640258788,6
7,37.44839617,126.62725964000003,7
8,37.44678861856886,126.6298770904541,8
9,37.4458346166504,126.63210868835449,9
10,37.44501689103797,126.63485527038574,10
11,37.44358584971044,126.63700103759766,11
12,37.442154781012285,126.6390609741211,12
13,37.44133668,126.64153942000007,13
14,37.43908811306581,126.64506912231444,14
15,37.43786141069771,126.64764404296876,15
16,37.43677099171195,126.65030479431152,16
17,37.43622577626121,126.65279388427734,17
18,37.436634688221616,126.65502548217772,18
19,37.436839143364026,126.65674209594728,19
20,37.43786141069771,126.65966033935548,20
21,37.43802475,126.66211979000002,21
22,37.437929561356775,126.66532516479492,22
23,37.43717990069342,126.66764259338379,23
24,37.437452505439865,126.67073249816895,24
25,37.43670283999782,126.67365074157715,25
26,37.43595316704639,126.67656898498535,26
27,37.435135333444116,126.67948722839355,27
28,37.43404487473968,126.6826629638672,28
29,37.43295440014804,126.68566703796387,29
30,37.43274993439342,126.68875694274902,30
31,37.43268177901777,126.6917610168457,31
32,37.43274993439342,126.69485092163086,32
33,37.43315886534413,126.69768333435059,33
34,37.43347701,126.70048900999996,34
35,37.433227020285344,126.70412063598631,35
36,37.43315886534413,126.70592308044434,36
37,37.433499639429726,126.70841217041016,37
38,37.43315886534413,126.7108154296875,38
39,37.43329517516453,126.71304702758788,39
40,37.433567794060714,126.71502113342285,40
41,37.43336332998165,126.7177677154541,41
42,37.43380573,126.72028699999998,42
43,37.43343148473673,126.72420501708984,43
44,37.43363594862957,126.7266082763672,44
45,37.43295440014804,126.72901153564452,45
46,37.43329517516453,126.73141479492188,46
47,37.432613623580046,126.73381805419922,47
48,37.43288624495856,126.73622131347656,48
49,37.4321891,126.73770238999998,49
50,37.42906945530332,126.73828125,50
51,37.42709282703258,126.7379379272461,51
52,37.42497982185936,126.73742294311523,52
53,37.42245776987907,126.73768043518066,53
54,37.42116262909336,126.73786282539369,54
55,37.42079003334558,126.73791389577022,55
56,37.420449201404026,126.73796753995056,56
57,37.41985274177353,126.73805337063902,57
